timestamp,run_id,task_id,robot_id,event,status,allocation_cost,duration,path,collision_flag,message
17.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
17.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
17.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
17.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
17.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
17.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
17.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
18.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
18.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
18.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
18.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
18.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
18.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
18.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
19.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
19.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
19.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
19.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
19.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
19.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
19.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
20.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
20.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
20.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
20.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
20.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
20.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
20.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
21.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
21.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
21.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
21.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
21.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
21.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
21.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
22.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
22.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
22.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
22.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
22.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
22.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
22.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
23.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
23.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
23.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
23.000,ours,-,robot4,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot3
23.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.587,,0,nearest_robot=robot4
23.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot1
23.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.587,,,0,robots_sampled=6
24.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.587,,0,nearest_robot=robot6
24.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.587,,0,nearest_robot=robot1
24.000,ours,-,robot3,MIN_DISTANCE,OK,6.490,10.587,,0,nearest_robot=robot4
